entry,dist,date,feedname,feed,title
LATimes|954,0.6660294019990902,2015-07-18,LATimes,3,Iran's Khamenei: Policies toward 'arrogant' U.S. unchanged by nuclear deal
StLouisPost|395,0.7301720355272809,2015-07-15,StLouisPost,6,UN resolution would end Iran sanctions in 10 years
NYPost|616,0.8391019408118164,2015-07-18,NYPost,4,How workers are winning in Scott Walker’s Wisconsin
ChicagoTribune|200,0.9591379361197055,2015-07-17,ChicagoTribune,1,Scott Walker tries to prove he's a national contender for president
StLouisPost|69,0.8481910994080425,2015-07-13,StLouisPost,6,Bush defends economic proposals in Iowa
NYPost|494,0.8495640407051528,2015-07-16,NYPost,4,Hillary: I don’t trust Iran to honor nuke deal
USAToday|83,0.7376526951976436,2015-07-14,USAToday,7,Iran nuclear deal: What each side won and lost
BostonHerald|712,0.8918394329980065,2015-07-18,BostonHerald,0,"Goldberg: Nuance on Islamic terror, none on Confederate flag"
USAToday|36,0.82988629821648,2015-07-13,USAToday,7,"Walker kicks off 2016 bid, vows to 'fight and win for you'"
DailyNews|605,0.9587693461287614,2015-07-18,DailyNews,2,Hillary Clinton gets boost from both of Iowa's Democrats
ChicagoTribune|91,0.8981471503107523,2015-07-14,ChicagoTribune,1,Rauner signs bill allowing bobcat hunting in Illinois
BostonHerald|706,0.8369772010605911,2015-07-18,BostonHerald,0,Baker gets blowback over budget vetoes
StLouisPost|361,0.9553379894792237,2015-07-15,StLouisPost,6,Early-state newspapers plan GOP forum before Fox debate
DailyNews|677,0.9143245452856553,2015-07-19,DailyNews,2,US equally split on Supreme Court gay marriage ruling: poll
BostonHerald|885,0.6619079611187334,2015-07-19,BostonHerald,0,Israel premier: Iran leader&#039;s speech shows nuke deal&#039;s folly
WallStreetJournal|48,0.8679707069353787,2015-07-15,WallStreetJournal,8,Short-Term Fixes May Impede China's Long-Term Goals
USAToday|250,0.8813873314680993,2015-07-16,USAToday,7,Obama's on-air defenders also lobby White House
StLouisPost|709,0.760044308680278,2015-07-17,StLouisPost,6,Pro-Israel lobby backs group to fight Iranian nuclear deal
DailyNews|725,0.9193431969122593,2015-07-19,DailyNews,2,Donald Trump will not apologize to John McCain
WashingtonPost|307,0.7610307742245116,2015-07-18,WashingtonPost,9,Nuclear deal with Iran scrutinized by experts
NYPost|536,0.8625543306768658,2015-07-17,NYPost,4,Yellow-cab backers give Mark-Viverito $27K ahead of Uber vote
USAToday|67,0.8514566848736559,2015-07-14,USAToday,7,Congress unlikely to block Iran deal
BostonHerald|650,0.8933658746436169,2015-07-17,BostonHerald,0,Baker appoints 5 to new MBTA fiscal board
NYPost|360,0.873979519503978,2015-07-16,NYPost,4,Senate GOP gave disgraced Dean Skelos $50K following arrest
BostonHerald|425,0.34727774947809714,2015-07-15,BostonHerald,0,Greek government suffers defections as austerity vote looms
WallStreetJournal|58,0.46185365104390935,2015-07-15,WallStreetJournal,8,Twitter Gives Big Voice to Small Euro Countries
WashingtonPost|193,0.9619491586469556,2015-07-16,WashingtonPost,9,"Big arenas, plenty of bottled water — the lifeblood of the Sanders campaign"
USAToday|97,0.8642605961624604,2015-07-14,USAToday,7,Mandatory GMO food labeling by states would be banned under proposed bill
NYPost|729,0.869091939410363,2015-07-19,NYPost,4,Dear John: Trump’s racial talk is a slippery slope
NYTimes|142,0.7712431372499554,2015-07-16,NYTimes,5,Japan Lower House of Parliament OKs Expanded Military Role
USAToday|261,0.9155408148849323,2015-07-16,USAToday,7,Lincoln Chafee says Sanders is complicating campaign
StLouisPost|550,0.939513915983126,2015-07-16,StLouisPost,6,Walker dings Clinton in New Hampshire stop
NYPost|90,0.8561278020870333,2015-07-14,NYPost,4,Hillary would consider scrapping ObamaCare’s ‘Cadillac tax’
DailyNews|142,0.7225075107281144,2015-07-14,DailyNews,2,"U.S., Iran, world powers agree on nuclear deal: report"
NYTimes|247,0.5917196353341501,2015-07-18,NYTimes,5,Route of Migrants Into Europe Shifts Toward Balkans
LATimes|528,0.7439792415447466,2015-07-16,LATimes,3,"Amid protests, Japan's legislature pushes ahead with military bills"
NYPost|273,0.8694076182582472,2015-07-15,NYPost,4,Bernie Sanders throws shade at Hillary Clinton during Senate visit
StLouisPost|301,0.959950925544123,2015-07-15,StLouisPost,6,"Charleston massacre, flag debate put Haley in 2016 spotlight"
DailyNews|618,0.950409271659476,2015-07-18,DailyNews,2,"Obama visiting NYC for time with his daughters, fundraiser"
LATimes|249,0.9541074844249193,2015-07-14,LATimes,3,Did Twitter predict El Chapo's escape? Take it with a grain of salt
WallStreetJournal|118,0.6634863212904081,2015-07-19,WallStreetJournal,8,Philippines's Military Upgrade Stalls
DailyNews|429,0.8969623815543699,2015-07-16,DailyNews,2,GOP committees will investigate alleged sale of fetus parts
USAToday|426,0.6719619131596242,2015-07-19,USAToday,7,UK leader signals support for airstrikes on ISIL in Syria
BostonHerald|554,0.921496347539242,2015-07-16,BostonHerald,0,Hubbard Broadcasting giving Newseum $5M to support programs
BostonHerald|617,0.8586060887598976,2015-07-17,BostonHerald,0,"Charlie Baker to sign budget, name board to oversee MBTA"
StLouisPost|243,0.9512816694970077,2015-07-14,StLouisPost,6,NAACP: Mississippi should remove Confederate sign from flag
StLouisPost|463,0.9021845898092424,2015-07-16,StLouisPost,6,Senate to vote on revision to No Child education law
WashingtonPost|36,0.8942614686590736,2015-07-13,WashingtonPost,9,"Clinton calls for ‘growth and fairness economy,’ vows Wall Street crackdown"
USAToday|132,0.928761915110772,2015-07-14,USAToday,7,Obama makes emotional pitch for criminal justice reform at NAACP convention
NYPost|482,0.9025799065423278,2015-07-16,NYPost,4,Planned Parenthood sorry for ‘tone’ in fetal-tissue video
NYPost|644,0.961763841564547,2015-07-18,NYPost,4,Donald Trump calls for boycott of Mexico
BostonHerald|227,0.7172253965856472,2015-07-14,BostonHerald,0,Double suicide bombing kills hard-line rebel leader in Syria
StLouisPost|610,0.7377367122211818,2015-07-17,StLouisPost,6,Nearly a quarter of UN states want female secretary-general
StLouisPost|628,0.7738269599779037,2015-07-17,StLouisPost,6,GOP sees Iran nuclear deal as chance to gain Jewish voters
NYTimes|152,0.7497084599358217,2015-07-16,NYTimes,5,WikiLeaks Cables Show a Saudi Obsession With Iran
USAToday|34,0.9018976909419003,2015-07-13,USAToday,7,Boy Scouts executive committee OKs ending ban on gay leaders
NYTimes|85,0.6352690459809532,2015-07-15,NYTimes,5,Middle East Allies See Heightened Peril in Newly Empowered Tehran
DailyNews|146,0.5891370863004877,2015-07-14,DailyNews,2,Mahn: Greece has had ripple effect on global stock markets
StLouisPost|467,0.8215649696998885,2015-07-16,StLouisPost,6,"Analysis: GOP against Iran deal, with or without reading it"
LATimes|345,0.8037122769738956,2015-07-15,LATimes,3,Don't like the Iran deal? What's the alternative?
LATimes|199,0.8045233436019691,2015-07-14,LATimes,3,Clinton backs enforcing Iran deal as Republican candidates attack it
BostonHerald|66,0.8972886140263393,2015-07-13,BostonHerald,0,"Moving past Vermont, Sanders tries to woo minority voters"
NYTimes|56,0.8183451724178267,2015-07-14,NYTimes,5,Congress to Start Review of Iran Nuclear Deal
USAToday|175,0.8872890173511109,2015-07-15,USAToday,7,Biden meets with House Democrats on Iran deal
ChicagoTribune|230,0.8561124482266816,2015-07-18,ChicagoTribune,1,"Rahm Emanuel tries to get it right on tumultuous schools, again"
LATimes|656,0.8852720444619095,2015-07-16,LATimes,3,"Hillary Clinton, in New Hampshire, declines to commit to liberal wish list"
BostonHerald|738,0.9190331713130142,2015-07-18,BostonHerald,0,"As Democrats face-off, Clinton keeps her focus on the GOP"
WallStreetJournal|86,0.7392851176601656,2015-07-16,WallStreetJournal,8,Al Qaeda Helps Saudi-Backed Forces in Yemen
StLouisPost|718,0.8956159579157051,2015-07-17,StLouisPost,6,New checklist aims to help parents engage with schools
